code|division|grupo|clase|categoria|name|nombre
45211341|45000000|45200000|45210000|45211000|45211341|Trabajos de construcción de pisos
45211350|45000000|45200000|45210000|45211000|45211350|Trabajos de construcción de inmuebles multifuncionales
45211360|45000000|45200000|45210000|45211000|45211360|Trabajos de construcción de desarrollo urbano
45211370|45000000|45200000|45210000|45211000|45211370|Trabajos de construcción de saunas
45212000|45000000|45200000|45210000|45212000|45212000|Trabajos de construcción de edificios relacionados con el ocio, los deportes, la cultura y el alojamiento y restaurantes
45212100|45000000|45200000|45210000|45212000|45212100|Trabajos de construcción de instalaciones de ocio
45212110|45000000|45200000|45210000|45212000|45212110|Trabajos de construcción de centros de ocio
45212120|45000000|45200000|45210000|45212000|45212120|Trabajos de construcción de parques temáticos
45212130|45000000|45200000|45210000|45212000|45212130|Trabajos de construcción de parques de atracciones
45212140|45000000|45200000|45210000|45212000|45212140|Instalación de recreo
45212150|45000000|45200000|45210000|45212000|45212150|Trabajos de construcción de cines
45212160|45000000|45200000|45210000|45212000|45212160|Trabajos de construcción de casinos
45212170|45000000|45200000|45210000|45212000|45212170|Trabajos de construcción de edificios para actividades de recreo
45212171|45000000|45200000|45210000|45212000|45212171|Trabajos de construcción de centros de esparcimiento
45212172|45000000|45200000|45210000|45212000|45212172|Trabajos de construcción de centros de recreo
45212180|45000000|45200000|45210000|45212000|45212180|Trabajos de construcción de taquillas de billetes
45212190|45000000|45200000|45210000|45212000|45212190|Obras de protección contra el sol
45212200|45000000|45200000|45210000|45212000|45212200|Trabajos de construcción de instalaciones deportivas
45212210|45000000|45200000|45210000|45212000|45212210|Trabajos de construcción de instalaciones deportivas para la práctica de un solo deporte
45212211|45000000|45200000|45210000|45212000|45212211|Trabajos de construcción de pistas de patinaje
45212212|45000000|45200000|45210000|45212000|45212212|Trabajos de construcción de piscinas
45212213|45000000|45200000|45210000|45212000|45212213|Trabajos de marcado para instalaciones deportivas
45212220|45000000|45200000|45210000|45212000|45212220|Trabajos de construcción de instalaciones polideportivas
45212221|45000000|45200000|45210000|45212000|45212221|Trabajos de construcción de estructuras para campos de deportes
45212222|45000000|45200000|45210000|45212000|45212222|Trabajos de construcción de gimnasios
45212223|45000000|45200000|45210000|45212000|45212223|Trabajos de construcción de instalaciones para deportes de invierno
45212224|45000000|45200000|45210000|45212000|45212224|Trabajos de construcción de estadios
45212225|45000000|45200000|45210000|45212000|45212225|Trabajos de construcción de polideportivos
45212230|45000000|45200000|45210000|45212000|45212230|Instalación de vestuarios
45212290|45000000|45200000|45210000|45212000|45212290|Reparación y mantenimiento de instalaciones deportivas
45212300|45000000|45200000|45210000|45212000|45212300|Trabajos de construcción de edificios culturales y relacionados con el arte
45212310|45000000|45200000|45210000|45212000|45212310|Trabajos de construcción de edificios relacionados con exposiciones
45212311|45000000|45200000|45210000|45212000|45212311|Trabajos de construcción de galerías de arte
45212312|45000000|45200000|45210000|45212000|45212312|Trabajos de construcción de centros de exposiciones
45212313|45000000|45200000|45210000|45212000|45212313|Trabajos de construcción de museos
45212314|45000000|45200000|45210000|45212000|45212314|Trabajos de construcción de monumentos históricos o conmemorativos
45212320|45000000|45200000|45210000|45212000|45212320|Trabajos de construcción de edificios relacionados con actividades artísticas
45212321|45000000|45200000|45210000|45212000|45212321|Trabajos de construcción de auditorios
45212322|45000000|45200000|45210000|45212000|45212322|Trabajos de construcción de teatros
45212330|45000000|45200000|45210000|45212000|45212330|Trabajos de construcción de bibliotecas
45212331|45000000|45200000|45210000|45212000|45212331|Trabajos de construcción de bibliotecas multimedia
45212340|45000000|45200000|45210000|45212000|45212340|Trabajos de construcción de salas de conferencias
45212350|45000000|45200000|45210000|45212000|45212350|Edificios de interés histórico o arquitectónico
45212351|45000000|45200000|45210000|45212000|45212351|Trabajos de construcción de monumentos prehistóricos
45212352|45000000|45200000|45210000|45212000|45212352|Trabajos de construcción de monumentos industriales
45212353|45000000|45200000|45210000|45212000|45212353|Trabajos de construcción de palacios
45212354|45000000|45200000|45210000|45212000|45212354|Trabajos de construcción de castillos
45212360|45000000|45200000|45210000|45212000|45212360|Trabajos de construcción de edificios religiosos
45212361|45000000|45200000|45210000|45212000|45212361|Trabajos de construcción de iglesias
45212400|45000000|45200000|45210000|45212000|45212400|Edificios de alojamiento y de restauración
45212410|45000000|45200000|45210000|45212000|45212410|Trabajos de construcción de edificios de alojamiento
45212411|45000000|45200000|45210000|45212000|45212411|Trabajos de construcción de hoteles
45212412|45000000|45200000|45210000|45212000|45212412|Trabajos de construcción de albergues
45212413|45000000|45200000|45210000|45212000|45212413|Trabajos de construcción de alojamientos de corta duración
45212420|45000000|45200000|45210000|45212000|45212420|Trabajos de construcción de restaurantes y establecimientos similares
45212421|45000000|45200000|45210000|45212000|45212421|Trabajos de construcción de restaurantes
45212422|45000000|45200000|45210000|45212000|45212422|Trabajos de construcción de cantinas
45212423|45000000|45200000|45210000|45212000|45212423|Trabajos de construcción de cafeterías
45212500|45000000|45200000|45210000|45212000|45212500|Transformación de cocinas o restaurantes
45212600|45000000|45200000|45210000|45212000|45212600|Trabajos de construcción de pabellones
45213000|45000000|45200000|45210000|45213000|45213000|Trabajos de construcción de locales comerciales, almacenes y edificios industriales, edificios relacionados con el transporte
45213100|45000000|45200000|45210000|45213000|45213100|Trabajos de construcción de edificios comerciales
45213110|45000000|45200000|45210000|45213000|45213110|Trabajos de construcción de establecimientos comerciales
45213111|45000000|45200000|45210000|45213000|45213111|Trabajos de construcción de centros comerciales
45213112|45000000|45200000|45210000|45213000|45213112|Trabajos de construcción de comercios
45213120|45000000|45200000|45210000|45213000|45213120|Trabajos de construcción de oficinas de correos
45213130|45000000|45200000|45210000|45213000|45213130|Trabajos de construcción de bancos
45213140|45000000|45200000|45210000|45213000|45213140|Trabajos de construcción de mercados
45213141|45000000|45200000|45210000|45213000|45213141|Trabajos de construcción de mercados cubiertos
45213142|45000000|45200000|45210000|45213000|45213142|Trabajos de construcción de mercados al aire libre
45213150|45000000|45200000|45210000|45213000|45213150|Trabajos de construcción de edificios de oficinas
45213200|45000000|45200000|45210000|45213000|45213200|Trabajos de construcción de almacenes y edificios industriales
45213210|45000000|45200000|45210000|45213000|45213210|Instalaciones de depósitos frigoríficos
45213220|45000000|45200000|45210000|45213000|45213220|Trabajos de construcción de locales de almacenamiento
45213221|45000000|45200000|45210000|45213000|45213221|Trabajos de construcción de almacenes
45213230|45000000|45200000|45210000|45213000|45213230|Trabajos de construcción de mataderos
45213240|45000000|45200000|45210000|45213000|45213240|Trabajos de construcción de edificios agrícolas
45213241|45000000|45200000|45210000|45213000|45213241|Trabajos de construcción de graneros
45213242|45000000|45200000|45210000|45213000|45213242|Trabajos de construcción de establos
45213250|45000000|45200000|45210000|45213000|45213250|Trabajos de construcción de edificios industriales
45213251|45000000|45200000|45210000|45213000|45213251|Trabajos de construcción de locales industriales
45213252|45000000|45200000|45210000|45213000|45213252|Trabajos de construcción de talleres
45213260|45000000|45200000|45210000|45213000|45213260|Trabajos de construcción de depósitos
45213270|45000000|45200000|45210000|45213000|45213270|Trabajos de construcción de plantas de reciclado
45213280|45000000|45200000|45210000|45213000|45213280|Trabajos de construcción de instalaciones de compostaje
45213300|45000000|45200000|45210000|45213000|45213300|Edificios relacionados con el transporte
45213310|45000000|45200000|45210000|45213000|45213310|Trabajos de construcción de edificios relacionados con el transporte por carretera
45213311|45000000|45200000|45210000|45213000|45213311|Trabajos de construcción de estaciones de autobuses
45213312|45000000|45200000|45210000|45213000|45213312|Trabajos de construcción de edificios de estacionamiento de vehículos
45213313|45000000|45200000|45210000|45213000|45213313|Trabajos de construcción de edificios de áreas de servicio
45213314|45000000|45200000|45210000|45213000|45213314|Trabajos de construcción de cocheras de autobuses
45213315|45000000|45200000|45210000|45213000|45213315|Trabajos de construcción de marquesinas de paradas de autobús
45213316|45000000|45200000|45210000|45213000|45213316|Trabajos de instalación de pasarelas
45213320|45000000|45200000|45210000|45213000|45213320|Trabajos de construcción de edificios relacionados con el transporte ferroviario
45213321|45000000|45200000|45210000|45213000|45213321|Trabajos de construcción de estaciones de ferrocarril
45213322|45000000|45200000|45210000|45213000|45213322|Trabajos de construcción de edificios de terminales ferroviarias
45213330|45000000|45200000|45210000|45213000|45213330|Trabajos de construcción de edificios relacionados con el transporte aéreo
45213331|45000000|45200000|45210000|45213000|45213331|Trabajos de construcción de edificios de aeropuerto
45213332|45000000|45200000|45210000|45213000|45213332|Trabajos de construcción de torres de control de aeropuerto
45213333|45000000|45200000|45210000|45213000|45213333|Trabajos de instalación de mostradores de facturación de aeropuertos
45213340|45000000|45200000|45210000|45213000|45213340|Trabajos de construcción de edificios relacionados con el transporte por vías navegables
45213341|45000000|45200000|45210000|45213000|45213341|Trabajos de construcción de edificios de terminales de transbordadores
45213342|45000000|45200000|45210000|45213000|45213342|Trabajos de construcción de terminales Ro-Ro
45213350|45000000|45200000|45210000|45213000|45213350|Trabajos de construcción de edificios relacionados con diversos medios de transporte
45213351|45000000|45200000|45210000|45213000|45213351|Trabajos de construcción de hangares de mantenimiento
45213352|45000000|45200000|45210000|45213000|45213352|Trabajos de construcción de depósitos de servicio
45213353|45000000|45200000|45210000|45213000|45213353|Trabajos de instalación de pasarelas de embarque de pasajeros
45213400|45000000|45200000|45210000|45213000|45213400|Instalación de salas de personal
45214000|45000000|45200000|45210000|45214000|45214000|Trabajos de construcción de edificios relacionados con la enseñanza y la investigación
45214100|45000000|45200000|45210000|45214000|45214100|Trabajos de construcción de edificios para jardín de infancia
45214200|45000000|45200000|45210000|45214000|45214200|Trabajos de construcción de edificios escolares
45214210|45000000|45200000|45210000|45214000|45214210|Trabajos de construcción de centros de enseñanza primaria
45214220|45000000|45200000|45210000|45214000|45214220|Trabajos de construcción de centros de enseñanza secundaria
45214230|45000000|45200000|45210000|45214000|45214230|Trabajos de construcción de centros de enseñanzas especiales
45214300|45000000|45200000|45210000|45214000|45214300|Trabajos de construcción de centros de formación profesional y técnica
45214310|45000000|45200000|45210000|45214000|45214310|Trabajos de construcción de centros de formación profesional
45214320|45000000|45200000|45210000|45214000|45214320|Trabajos de construcción de centros de formación técnica
45214400|45000000|45200000|45210000|45214000|45214400|Trabajos de construcción de edificios universitarios
45214410|45000000|45200000|45210000|45214000|45214410|Trabajos de construcción de escuelas politécnicas superiores
45214420|45000000|45200000|45210000|45214000|45214420|Trabajos de construcción de aulas de conferencias
45214430|45000000|45200000|45210000|45214000|45214430|Trabajos de construcción de laboratorios de idiomas
45214500|45000000|45200000|45210000|45214000|45214500|Trabajos de construcción de edificios de enseñanza postescolar
45214600|45000000|45200000|45210000|45214000|45214600|Trabajos de construcción de edificios de investigaciones
45214610|45000000|45200000|45210000|45214000|45214610|Trabajos de construcción de edificios de laboratorio
45214620|45000000|45200000|45210000|45214000|45214620|Trabajos de construcción de instalaciones para investigación y ensayos
45214630|45000000|45200000|45210000|45214000|45214630|Instalaciones científicas
45214631|45000000|45200000|45210000|45214000|45214631|Trabajos de instalación de salas blancas
